FeatureUID,DsgAttr01,Country,FeatureNam,NameVar,FeatureTyp,Latitude,Longitude,LocConfid,DsgAttr02,DsgAttr03,DsgAttr04,DsgAttr05,DsgAttr06,DsgAttr07,DsgAttr08,OperateNam,OwnerName,Website,DsgAttr09,Label1,LocSource1,InfSource1,ADM1,DsgAttr10,geometry,id,infra,name,iso3,Continent_Code,dist,matches
MRp02,MRp02b,Mauritania,Nouakchott,Port of Friendship,Bulk Commodities Port,18.035633,-16.02391,E,Y,Copper,Concentrate,270000.0,Metric tons,<Null>,Guelb Moghrein Mine,Mauritanian Copper Mines (MCM),Port Autonome de Nouakchott (PANPA),http://www.port-nouakchott.com/fr,<Null>,<Null>,"NGA-WPI-Pub150, Google Maps","NGA-WPI-Pub150, MRp002, MRp004, MRp005",Nouakchott,45814,POINT (-1783773.5017172445 2028497.3590900966),port831,port,Nouakchott_Mauritania,MRT,AF,5030.087922647431,Y
MRp02,MRp02e,Mauritania,Nouakchott,Port of Friendship,General Cargo Port,18.035633,-16.02391,E,Y,Gypsum,Unspecified,47900.0,Metric tons,<Null>,<Null>,<Null>,Port Autonome de Nouakchott (PANPA),http://www.port-nouakchott.com/fr,<Null>,<Null>,"NGA-WPI-Pub150, Google Maps","NGA-WPI-Pub150, MRp002, MRp005",Nouakchott,45814,POINT (-1783773.5017172445 2028497.3590900966),port831,port,Nouakchott_Mauritania,MRT,AF,5030.087922647431,Y
MRp02,MRp02n,Mauritania,Nouakchott,Port of Friendship,Oil and Gas Terminal,18.035633,-16.02391,E,Y,Oil and Gas Products,Bitumen,15100.0,Metric tons,<Null>,<Null>,<Null>,Port Autonome de Nouakchott (PANPA),http://www.port-nouakchott.com/fr,<Null>,<Null>,"NGA-WPI-Pub150, Google Maps","NGA-WPI-Pub150, MRp002, MRp005",Nouakchott,45814,POINT (-1783773.5017172445 2028497.3590900966),port831,port,Nouakchott_Mauritania,MRT,AF,5030.087922647431,Y
MRp02,MRp02m,Mauritania,Nouakchott,Port of Friendship,Oil and Gas Terminal,18.035633,-16.02391,E,Y,"Oil and Gas Products, Refined",Kerosene,28800.0,Metric tons,<Null>,<Null>,<Null>,Port Autonome de Nouakchott (PANPA),http://www.port-nouakchott.com/fr,<Null>,<Null>,"NGA-WPI-Pub150, Google Maps","NGA-WPI-Pub150, MRp002, MRp005",Nouakchott,45814,POINT (-1783773.5017172445 2028497.3590900966),port831,port,Nouakchott_Mauritania,MRT,AF,5030.087922647431,Y
MRp02,MRp02f,Mauritania,Nouakchott,Port of Friendship,Bulk Commodities Port,18.035633,-16.02391,E,Y,Cement,"Cement (Black Cement, Other)",-999.0,NA,<Null>,<Null>,Exploitation non aménagée (Ciment de Mauritanie),Port Autonome de Nouakchott (PANPA),http://www.port-nouakchott.com/fr,<Null>,<Null>,"NGA-WPI-Pub150, Google Maps","NGA-WPI-Pub150, MRp002",Nouakchott,45814,POINT (-1783773.5017172445 2028497.3590900966),port831,port,Nouakchott_Mauritania,MRT,AF,5030.087922647431,Y
MRp02,MRp02a,Mauritania,Nouakchott,Port of Friendship,Bulk Commodities Port,18.035633,-16.02391,E,Y,Sand,Silica Sand,-999.0,NA,<Null>,<Null>,CMA CGM,Port Autonome de Nouakchott (PANPA),http://www.port-nouakchott.com/fr,<Null>,MRp2,"NGA-WPI-Pub150, Google Maps","NGA-WPI-Pub150, MRp002",Nouakchott,45814,POINT (-1783773.5017172445 2028497.3590900966),port831,port,Nouakchott_Mauritania,MRT,AF,5030.087922647431,Y
MRp02,MRp02c,Mauritania,Nouakchott,Port of Friendship,Bulk Commodities Port,18.035633,-16.02391,E,Y,Iron and Steel,Iron Ore,88600.0,Metric tons,<Null>,"Guelb El Rhein Mine, Kedia D’Idjill Mine, and M’Haoudat Mine (Operated by Snim)",<Null>,Port Autonome de Nouakchott (PANPA),http://www.port-nouakchott.com/fr,<Null>,<Null>,"NGA-WPI-Pub150, Google Maps","NGA-WPI-Pub150, MRp002, MRp004, MRp005",Nouakchott,45814,POINT (-1783773.5017172445 2028497.3590900966),port831,port,Nouakchott_Mauritania,MRT,AF,5030.087922647431,Y
DZp07,DZp07h,Algeria,Skikda,<Null>,Oil and Gas Terminal,36.887674,6.90704,E,Y,Oil and Gas Products,Butane and Propane,49600.0,Cubic meters (presumed),<Null>,Hassi Messaoud Oil Fields,Sonatrach,Skikda Port Enterprise,http://www.skikda-port.com/,<Null>,<Null>,"NGA-WPI-Pub150, Google Earth","NGA-WPI-Pub150, DZp018, DZp021",Skikda,45510,POINT (768888.1756887722 4397811.699360151),port969,port,Port Methanier_Algeria,DZA,AF,5289.980229527654,Y
DZp07,DZp07c,Algeria,Skikda,<Null>,Bulk Commodities Port,36.887674,6.90704,E,Y,Fertilizer,Unspecified,15100.0,Metric tons,<Null>,<Null>,<Null>,Skikda Port Enterprise,http://www.skikda-port.com/,<Null>,<Null>,"NGA-WPI-Pub150, Google Earth","NGA-WPI-Pub150, DZp018, DZp021",Skikda,45510,POINT (768888.1756887722 4397811.699360151),port969,port,Port Methanier_Algeria,DZA,AF,5289.980229527654,Y
DZp07,DZp07b,Algeria,Skikda,<Null>,General Cargo Port,36.887674,6.90704,E,Y,Mineral Products,Unspecified,-999.0,NA,<Null>,Safsaf Valley and Surrounding Region,<Null>,Skikda Port Enterprise,http://www.skikda-port.com/,<Null>,<Null>,"NGA-WPI-Pub150, Google Earth","NGA-WPI-Pub150, DZp017, DZp021",Skikda,45510,POINT (768888.1756887722 4397811.699360151),port969,port,Port Methanier_Algeria,DZA,AF,5289.980229527654,Y
DZp07,DZp07e,Algeria,Skikda,<Null>,Oil and Gas Terminal,36.887674,6.90704,E,Y,Oil and Gas Products,Crude Oil,72800.0,42-gallon barrels (presumed),<Null>,Hassi Messaoud Oil Fields,Sonatrach,Skikda Port Enterprise,http://www.skikda-port.com/,<Null>,<Null>,"NGA-WPI-Pub150, Google Earth","NGA-WPI-Pub150, DZp018, DZp021",Skikda,45510,POINT (768888.1756887722 4397811.699360151),port969,port,Port Methanier_Algeria,DZA,AF,5289.980229527654,Y
DZp07,DZp07d,Algeria,Skikda,<Null>,Oil and Gas Terminal,36.887674,6.90704,E,Y,Oil and Gas Products,Saharan Blend Crude Oil,-999.0,NA,<Null>,Hassi Messaoud Oil Fields,Sonatrach,Skikda Port Enterprise,http://www.skikda-port.com/,<Null>,<Null>,"NGA-WPI-Pub150, Google Earth","NGA-WPI-Pub150, DZp016, DZp017, DZp021",Skikda,45510,POINT (768888.1756887722 4397811.699360151),port969,port,Port Methanier_Algeria,DZA,AF,5289.980229527654,Y
DZp07,DZp07a,Algeria,Skikda,<Null>,Bulk Commodities Port,36.887674,6.90704,E,Y,Metallurgical Products,Unspecified,686000.0,Metric tons,<Null>,<Null>,<Null>,Skikda Port Enterprise,http://www.skikda-port.com/,<Null>,DZp7,"NGA-WPI-Pub150, Google Earth","NGA-WPI-Pub150, DZp017, DZp021",Skikda,45510,POINT (768888.1756887722 4397811.699360151),port969,port,Port Methanier_Algeria,DZA,AF,5289.980229527654,Y
DZp07,DZp07i,Algeria,Skikda,<Null>,Oil and Gas Terminal,36.887674,6.90704,E,Y,"Oil and Gas Products, Refined",Refined Hydrocarbons,15700000.0,Cubic meters (presumed),<Null>,Hassi Messaoud Oil Fields,Sonatrach,Skikda Port Enterprise,http://www.skikda-port.com/,<Null>,<Null>,"NGA-WPI-Pub150, Google Earth","NGA-WPI-Pub150, DZp018, DZp021",Skikda,45510,POINT (768888.1756887722 4397811.699360151),port969,port,Port Methanier_Algeria,DZA,AF,5289.980229527654,Y
DZp07,DZp07f,Algeria,Skikda,<Null>,Oil and Gas Terminal,36.887674,6.90704,E,Y,Oil and Gas Products,Liquefied Natural Gas (LNG),3050000.0,Cubic meters (presumed),<Null>,Hassi Messaoud Oil Fields,Sonatrach,Skikda Port Enterprise,http://www.skikda-port.com/,<Null>,<Null>,"NGA-WPI-Pub150, Google Earth","NGA-WPI-Pub150, DZp018, DZp020, DZp021",Skikda,45510,POINT (768888.1756887722 4397811.699360151),port969,port,Port Methanier_Algeria,DZA,AF,5289.980229527654,Y
DZp07,DZp07g,Algeria,Skikda,<Null>,Oil and Gas Terminal,36.887674,6.90704,E,Y,Oil and Gas Products,Methane,2980000.0,Cubic meters (presumed),<Null>,Hassi Messaoud Oil Fields,Sonatrach,Skikda Port Enterprise,http://www.skikda-port.com/,<Null>,<Null>,"NGA-WPI-Pub150, Google Earth","NGA-WPI-Pub150, DZp018, DZp021",Skikda,45510,POINT (768888.1756887722 4397811.699360151),port969,port,Port Methanier_Algeria,DZA,AF,5289.980229527654,Y
EGp01,EGp01b,Egypt,Alexandria,Al Iskandariyh,Oil and Gas Terminal,31.187665,29.873687,E,Y,Oil and Gas Products,"Asphalt, Butane, Lubricant Oil, Liquefied Petroleum Gas (LPG), Fuel Oil, Jet Oil, Naphtha",-999.0,NA,<Null>,<Null>,The Alexandria Container Handling Company,Alexandria Port Authority,http://apa.gov.eg/ar/,<Null>,<Null>,"NGA-WPI-Pub150, Google Maps","NGA-WPI-Pub150, EGp006",Al Iskandariyah (Alexandria),45165,POINT (3325523.624957636 3635021.144016328),port23,port,Al Iskandariyh (Alexandria)_Egypt,EGY,AF,5799.395094851479,Y
EGp01,EGp01a,Egypt,Alexandria,Al Iskandariyh,Bulk Commodities Port,31.187665,29.873687,E,Y,Coal,Unspecified,40000.0,Metric tons,<Null>,<Null>,El-Nasr Company,Alexandria Port Authority,http://apa.gov.eg/ar/,<Null>,EGp1,"NGA-WPI-Pub150, Google Maps","NGA-WPI-Pub150, EGp006",Al Iskandariyah (Alexandria),45165,POINT (3325523.624957636 3635021.144016328),port23,port,Al Iskandariyh (Alexandria)_Egypt,EGY,AF,5799.395094851479,Y
MRp01,MRp01c,Mauritania,Nouadhibou,<Null>,General Cargo Port,20.898902,-17.052944,E,Y,Copper,Unspecified,-999.0,NA,<Null>,<Null>,<Null>,Nouadhibou Port Authority,<Null>,<Null>,<Null>,"NGA-WPI-Pub150, Google Maps","NGA-WPI-Pub150, MRp001, MRp004",Dakhlet Nouadhibou,45812,POINT (-1898325.0426062099 2364592.361051149),port830,port,Nouadhibou_Mauritania,MRT,AF,5961.948396835646,Y
MRp01,MRp01b,Mauritania,Nouadhibou,<Null>,General Cargo Port,20.898902,-17.052944,E,Y,Gold,Unspecified,-999.0,NA,<Null>,<Null>,<Null>,Nouadhibou Port Authority,<Null>,<Null>,<Null>,"NGA-WPI-Pub150, Google Maps","NGA-WPI-Pub150, MRp001, MRp004",Dakhlet Nouadhibou,45812,POINT (-1898325.0426062099 2364592.361051149),port830,port,Nouadhibou_Mauritania,MRT,AF,5961.948396835646,Y
MRp01,MRp01a,Mauritania,Nouadhibou,<Null>,Bulk Commodities Port,20.898902,-17.052944,E,Y,Iron and Steel,"Iron Ore Pellets, 70% Fe",12.0,Million metric tons,<Null>,Mining Areas Near Fdérik And Zouérat via the Mauritiania Railway,<Null>,Nouadhibou Port Authority,<Null>,<Null>,MRp1,"NGA-WPI-Pub150, Google Maps","NGA-WPI-Pub150, MRp001, MRp004",Dakhlet Nouadhibou,45812,POINT (-1898325.0426062099 2364592.361051149),port830,port,Nouadhibou_Mauritania,MRT,AF,5961.948396835646,Y
MGp04,MGp04a,Madagascar,Tôlanaro,Tolagnaro,General Cargo Port,-25.027801,46.996049,E,Y,Graphite,High-Quality Flake Graphite,-999.0,NA,<Null>,Molo Graphite Mine,NextSource Materials Inc.,Tolagnaro Port Authority,<Null>,<Null>,MGp4,"NGA-WPI-Pub150, Google Maps","NGA-WPI-Pub150, MRp006",Toliary,47470,POINT (5231576.243975733 -2861088.9270980386),port340,port,Faradofay_Madagascar,MDG,AF,5967.604733927107,Y
DZp03,DZp03a,Algeria,Arzew,<Null>,Oil and Gas Terminal,35.859705,-0.300684,E,Y,Oil and Gas Products,Oil (Unspecified),-999.0,NA,<Null>,<Null>,<Null>,Entreprise Portuaire d'Arzew,http://www.arzewports.dz/index.php,<Null>,DZp3,"NGA-WPI-Pub150, DZp010, Google Earth","NGA-WPI-Pub150, DZp019",Oran,45630,POINT (-33471.98976968467 4256302.543848699),port70,port,Arzew El Djedid_Algeria,DZA,AF,6645.105663143668,N
DZp03,DZp03b,Algeria,Arzew,<Null>,Oil and Gas Terminal,35.859705,-0.300684,E,Y,Oil and Gas Products,Liquefied Natural Gas (LNG),4.7,Million metric tons,<Null>,Gassi Touil and Rhourde Enouss Gas Fields,Sonatrach,Entreprise Portuaire d'Arzew,http://www.arzewports.dz/index.php,<Null>,<Null>,"NGA-WPI-Pub150, DZp010, Google Earth","NGA-WPI-Pub150, DZp021, DZp022",Oran,45630,POINT (-33471.98976968467 4256302.543848699),port70,port,Arzew El Djedid_Algeria,DZA,AF,6645.105663143668,N
NGp01,NGp01a,Nigeria,Port of Apapa,Apapa Quays,Bulk Commodities Port,6.435905,3.393549,E,N,Cement,Containerized,230.0,Metric tons,<Null>,Ashakacem Plc,APM Terminals,Nigerian Ports Authority,https://nigerianports.gov.ng/,<Null>,NGp1,Google Earth,NGp014,Lagos,N/A,POINT (377768.14666202274 713166.869349545),port626,port,Lagos_Nigeria,NGA,AF,6735.258356644357,N
EGp04,EGp04a,Egypt,Bur Said,Port Said,General Cargo Port,31.213287,32.358313,E,N,Mineral Products,Unspecified Containerized Minerals,2.6,MTEU,<Null>,<Null>,APM Terminals,The Suez Canal Container Company (SCCT),https://scct.com.eg/general-information/,<Null>,EGp4,"NGA-WPI-Pub150, Google Maps, EGp003","NGA-WPI-Pub150, EGp004",Bur Sa`id (Port Said),45140,POINT (3602110.926089365 3638339.3178434162),port192,port,Bur Said (Port Said)_Egypt,EGY,AF,7337.125747845347,N
NGp06,NGp06a,Nigeria,Lagos,Premiere Port (Apapa Quays),Oil and Gas Terminal,6.411558,3.392483,E,N,Oil and Gas Products,Oil (Unspecified),-999.0,NA,<Null>,<Null>,Bolloré Ports,Nigerian Ports Authority,https://nigerianports.gov.ng/,<Null>,NGp6,"NGA-WPI-Pub150, Google Earth","NGA-WPI-Pub150, NGp013",Lagos,46130,POINT (377649.4800848371 710457.4813793674),port626,port,Lagos_Nigeria,NGA,AF,7618.57865077822,N
KEp01,KEp01a,Kenya,Lamu,<Null>,Oil and Gas Terminal,-2.266667,40.9,A,N,Oil and Gas Products,Crude Oil,-999.0,NA,<Null>,<Null>,<Null>,Kenya Ports Authority,https://kpa.co.ke/AboutUs/Pages/default.aspx,<Null>,KEp1,"NGA-WPI-Pub150, Google Maps","NGA-WPI-Pub150, KEp005",Lamu,47110,POINT (4552967.173444889 -250701.33945843455),port631,port,Lamu_Kenya,KEN,AF,7934.261916982496,N
TNp06,TNp06a,Tunisia,Skhira,<Null>,Oil and Gas Terminal,34.287482,10.096441,E,N,"Oil and Gas Products, Refined",Refined Petroleum Products,-999.0,NA,<Null>,Al-Dūlāb Oil Field,<Null>,Office of Merchant Navy and Ports,http://www.ommp.nat.tn/,<Null>,TNp6,"NGA-WPI-Pub150, TNp015, Google Earth","NGA-WPI-Pub150, TNp006, TNp007, TNp015",Sfax,45380,POINT (1123930.6709443298 4043398.8666977985),port1206,port,Skhira_Tunisia,TUN,AF,8571.016806635196,N
NGp07,NGp07a,Nigeria,Okrikra,<Null>,Oil and Gas Terminal,4.719394,7.086622,E,N,"Oil and Gas Products, Refined","Diesel, Fuel Oil, Liquefied Petroleum Gas (LPG) and Dual Purpose Kerosene (DPK)",-999.0,NA,<Null>,Alesa-Eleme Oil Refinery,<Null>,Nigerian Ports Authority,https://nigerianports.gov.ng/,<Null>,NGp7,"NGA-WPI-Pub150, Google Earth","NGA-WPI-Pub150, NGp020, NGp021",Rivers,46207,POINT (788879.15248441 522442.5701929294),port851,port,Onne_Nigeria,NGA,AF,8721.457208172964,N
ZAp06,ZAp06b,South Africa,Port Elizabeth,<Null>,Bulk Commodities Port,-33.968282,25.639946,E,Y,Ores,Unspecified (Bulk),-999.0,NA,<Null>,<Null>,Transnet Port Terminals,Transnet National Port Authority,https://www.transnetnationalportsauthority.net/Pages/default.aspx,<Null>,<Null>,"NGA-WPI-Pub150, Google Maps, ZAp005","NGA-WPI-Pub150, ZAp001, ZAp003, WRLDp001, ZAp012",Eastern Cape,46820,POINT (2854225.7326870314 -4000670.5922180847),port948,port,Port Elizabeth_South Africa,ZAF,AF,8881.452957727184,N
ZAp06,ZAp06c,South Africa,Port Elizabeth,<Null>,Bulk Commodities Port,-33.968282,25.639946,E,Y,Iron and Steel,Unspecified Steel Products,-999.0,NA,<Null>,<Null>,Transnet Port Terminals,Transnet National Port Authority,https://www.transnetnationalportsauthority.net/Pages/default.aspx,<Null>,<Null>,"NGA-WPI-Pub150, Google Maps, ZAp006","NGA-WPI-Pub150, ZAp001, ZAp003, WRLDp001, ZAp012",Eastern Cape,46820,POINT (2854225.7326870314 -4000670.5922180847),port948,port,Port Elizabeth_South Africa,ZAF,AF,8881.452957727184,N
ZAp06,ZAp06a,South Africa,Port Elizabeth,<Null>,Bulk Commodities Port,-33.968282,25.639946,E,Y,Manganese,Manganese Ore,-999.0,NA,<Null>,Northern Cape Province,Transnet Port Terminals,Transnet National Port Authority,https://www.transnetnationalportsauthority.net/Pages/default.aspx,<Null>,ZAp6,"NGA-WPI-Pub150, Google Maps, ZAp004","NGA-WPI-Pub150, ZAp001, ZAp003, WRLDp001, ZAp012",Eastern Cape,46820,POINT (2854225.7326870314 -4000670.5922180847),port948,port,Port Elizabeth_South Africa,ZAF,AF,8881.452957727184,N
GAp01,GAp01a,Gabon,Cap Lopez,<Null>,Oil and Gas Terminal,-0.63079,8.714313,E,N,Oil and Gas Products,Oil (Unspecified),-999.0,NA,<Null>,<Null>,Total Gabon,Total,https://www.total.com/gabon,<Null>,GAp1,"NGA-WPI-Pub150, Google Maps","NGA-WPI-Pub150, GAp004",Ogooué-Maritime,46445,POINT (970072.8857732044 -69750.57535647124),port952,port,Port Gentil_Gabon,GAB,AF,8929.60399168743,N
ZAp05,ZAp05a,South Africa,Ngqura,Coega,Bulk Commodities Port,-33.804043,25.682427,E,N,Manganese,Unspecified (Dry Bulk),16.0,Million metric tons,<Null>,<Null>,Transnet Port Terminals,Transnet National Port Authority,https://www.transnetnationalportsauthority.net/Pages/default.aspx,<Null>,ZAp5,"Google Earth, ZAp003","ZAp003, ZAp011, ZAp019",Eastern Cape,N/A,POINT (2858954.6959754205 -3978748.58071742),port948,port,Port Elizabeth_South Africa,ZAF,AF,14830.458754168507,N
CDp01,CDp01a,Congo (Kinshasa),Banana,<Null>,Oil and Gas Terminal,-6.002458,12.400477,E,N,Oil and Gas Products,Crude Oil,-999.0,NA,<Null>,<Null>,Perenco,Société Commerciale des Transports et des Ports (SCTP),https://www.sctp-sa.org/,<Null>,CDp1,"NGA-WPI-Pub150, Google Maps","NGA-WPI-Pub150, CDp001, CDp002",Kongo-Central,46510,POINT (1380414.7852337006 -664951.1353984842),port1217,port,Soyo Angola LNG Terminal_Angola,AGO,AF,15123.37935492736,N
AGp01,AGp01a,Angola,Cabinda,<Null>,Oil and Gas Terminal,-5.550828,12.193208,E,N,Oil and Gas Products,Crude Oil,16.0,Thousand barrels per day,<Null>,<Null>,Chevron Angola,Autoridade Portuaria de Cabinda,http://www.portocabinda.co.ao/port_cabinda.php,<Null>,AGp1,"NGA-WPI-Pub150, Google Earth","NGA-WPI-Pub150, AGp021",Cabinda,46490,POINT (1357341.7056964696 -614754.0448345976),port691,port,Malongo_Angola,AGO,AF,17561.617064831975,N
CGp01,CGp01a,Congo (Brazzaville),Djeno Terminal,<Null>,Oil and Gas Terminal,-4.919879,11.928411,E,N,Oil and Gas Products,Djeno Crude Oil ,-999.0,NA,<Null>,<Null>,Total E&P Congo,Total,https://www.total.com/republic-congo,<Null>,CGp1,"NGA-WPI-Pub150, Google Maps","NGA-WPI-Pub150, CGp001",Kouilou,46472,POINT (1327864.6384928832 -544690.7801203056),port919,port,Point Noire_Republic of Congo,COG,AF,18128.16361102275,N
SLp03,SLp03a,Sierra Leone,Pepel,<Null>,Bulk Commodities Port,8.57749,-13.058109,E,N,Iron and Steel,High-Grade >65% Iron Ore Concentrate (Marampa Mine Blue Hematite),20000.0,Million metric tons,<Null>,"Tonkolili Iron Ore Mine, Marampa Mine",African Minerals (AML),Sierra Leone Ports Authority,https://www.ncpsl.gov.sl/slpa/,<Null>,SLp3,"NGA-WPI-Pub150, Google Maps","NGA-WPI-Pub150, SLp001, SLp002, SLp003",Northern,45865,POINT (-1453622.0446030628 952060.0007579754),port360,port,Freetown_Sierra Leone,SLE,AF,18955.581345159495,N
EGp16,EGp16a,Egypt,Zeit Bay Terminal,<Null>,Oil and Gas Terminal,27.837162,33.583454,E,N,Oil and Gas Products,Crude Oil,-999.0,NA,<Null>,Matr-1Xst Well Operated in the North Zeit Bay Psc Area,Zeitco,Suez Oil Co (SUCO),<Null>,<Null>,EGp16,"NGA-WPI-Pub150, Google Maps","NGA-WPI-Pub150, EGp014, EGp015",Al Bahr al Ahmar (Red Sea),47985,POINT (3738492.9983593267 3208511.285122034),maritime119,maritime,,,,20141.79119667685,N
EGp14,EGp14a,Egypt,Sidi Kerir,Kurayr,Oil and Gas Terminal,31.05425,29.67038,E,N,Oil and Gas Products,Liquefied Bulk Petroleum,-999.0,NA,<Null>,Ain Sukhna Terminal via Suez Mediterranean Pipeline (Sumed),Arab Petroleum Pipelines Co. (SUMED),Egyptian General Petroleum Corporation (EGPC),http://www.sumed.org/,Europe,EGp14,"NGA-WPI-Pub150, Google Maps","NGA-WPI-Pub150, EGp007, EGp008, EGp016",Al Iskandariyah (Alexandria),45172,POINT (3302891.5932429284 3617757.8811163567),port23,port,Al Iskandariyh (Alexandria)_Egypt,EGY,AF,22750.827657573824,N
TGp01,TGp01a,Togo,Kpeme,<Null>,Bulk Commodities Port,6.199715,1.517154,E,N,Fertilizer,Phosphoric Acid,-999.0,NA,<Null>,"Deposits at Hahoetoé and Kpogamé, Directly Northeast of Lomé",<Null>,Port Autonome de Kpeme,<Null>,<Null>,TGp1,"NGA-WPI-Pub150, Google Maps","NGA-WPI-Pub150, TGp002, TGp005, TGp006",Maritime,46095,POINT (168888.81073497818 686888.6013719748),port657,port,Lome_Toga,TGO,AF,26802.91686780417,N
SLp01,SLp01a,Sierra Leone,Bonthe,<Null>,Bulk Commodities Port,7.530283,-12.501203,A,N,Mineral Sands,"Rutile, Ilmenite Concentrate, Zircon Concentrate",-999.0,NA,<Null>,Operations at Lanti and Gangama,Sierra Rutile,Sierra Leone Ports Authority,https://www.ncpsl.gov.sl/slpa/,<Null>,SLp1,"NGA-WPI-Pub150, Google Maps","NGA-WPI-Pub150, SLp003, SLp004, SLp005",Southern,45867,POINT (-1391627.552263344 835095.275341427),port825,port,Nitti_Sierra Leone,SLE,AF,28783.039704183393,N
MZp05,MZp05a,Mozambique,Quelimane,<Null>,Bulk Commodities Port,-17.879889,36.879627,E,N,Coal,Unspecified,-999.0,NA,<Null>,<Null>,Cornelder Quelimane CQ,"Portos e Caminhos de Ferro de Moçambique, E.P.",https://www.cfm.co.mz/index.php/pt/,<Null>,MZp5,"NGA-WPI-Pub150, Google Maps","NGA-WPI-Pub150, MZp009, MZp013",Zambezia,46910,POINT (4105421.298285863 -2010382.630831108),port1076,port,Quelimane_Mozambique,MOZ,AF,39251.533136550424,N
NGp04,NGp04a,Nigeria,Forcados,<Null>,Oil and Gas Terminal,5.349901,5.352151,E,N,Oil and Gas Products,Crude Oil,240.0,Thousand barrels per day,<Null>,The Trans Forcados Pipeline (Tfp),Shell Petroleum Development Co. of Nigeria Ltd. (SPDC),Nigerian Ports Authority,<Null>,<Null>,NGp4,"NGA-WPI-Pub150, Google Earth","NGA-WPI-Pub150, NGp004, NGp025, NGp028",Delta,46160,POINT (595798.7239687099 592434.423442721),port1383,port,Warri_Nigeria,NGA,AF,45071.29527969234,N
NGp03,NGp03a,Nigeria,Escravos Oil Terminal,<Null>,Oil and Gas Terminal,5.607665,5.195441,E,N,Oil and Gas Products,"Crude Oil, Refined Oil Products, Liquefied Natural Gas (LNG)",2600.0,Thousand barrels,<Null>,<Null>,Chevron Nigeria Ltd.,Chevron Nigeria Ltd.,https://www.chevron.com/,<Null>,NGp3,"NGA-WPI-Pub150, Google Earth","NGA-WPI-Pub150, NGp004",Delta,46135,POINT (578353.846566496 621069.0692014878),port587,port,Koko_Nigeria,NGA,AF,52599.77737778201,N
MAp04,MAp04a,Morocco,Kenitra,Port of Kenitra-Mehdia,Bulk Commodities Port,34.267018,-6.654793,E,N,Scrap Metal,Dry Bulk Cargo,-999.0,NA,<Null>,<Null>,<Null>,Societe d'Exploitation des Ports SA (SODEP),https://www.marsamaroc.co.ma,<Null>,MAp4,"NGA-WPI-Pub150, Google Maps","NGA-WPI-Pub150, MAp002, MAp011",Gharb - Chrarda - Béni Hssen,45785,POINT (-740808.1680946414 4040654.649441461),maritime2640,maritime,,,,52677.51043595936,N
EGp13,EGp13a,Egypt,Ras Shukhier,<Null>,Oil and Gas Terminal,28.134809,33.278545,E,N,Oil and Gas Products,"Crude Oil, Liquefied Petroleum Gas (LPG)",-999.0,NA,<Null>,<Null>,Egyptian General Petroleum Corporation (EGPC),Egyptian General Petroleum Corporation (EGPC),<Null>,<Null>,EGp13,"NGA-WPI-Pub150, Google Maps","NGA-WPI-Pub150, EGp019",Al Bahr al Ahmar (Red Sea),48015,POINT (3704550.68374104 3245836.787402115),maritime119,maritime,,,,60184.703070799544,N
EGp08,EGp08a,Egypt,Hamrawein,<Null>,Bulk Commodities Port,26.255787,34.204605,E,N,Fertilizer,"Phosphate Rock, Phosphate (Bulk)",-999.0,NA,<Null>,<Null>,MCC Mining,MCC Mining,<Null>,<Null>,EGp8,"NGA-WPI-Pub150, Google Maps","NGA-WPI-Pub150, EGp013",Al Bahr al Ahmar (Red Sea),47974,POINT (3807639.211385059 3011899.0840462106),port191,port,Bur Safago_Egypt,EGY,AF,65042.16800297215,N
GWp01,GWp01a,Guinea-Bissau,Buba,<Null>,Bulk Commodities Port,11.586798,-14.998924,A,N,Aluminum,Bauxite,-999.0,NA,<Null>,Boe Region,Sociedade Mineira de Investimentos Bauxite Angola,Sociedade Mineira de Investimentos Bauxite Angola,<Null>,<Null>,GWp1,Google Earth,"GWp001, GWp002",Quinara,N/A,POINT (-1669672.58212701 1290142.2670438825),port150,port,Bissau_Guinea-Bissau,GNB,AF,71285.04758730663,N
NGp05,NGp05a,Nigeria,Forcados Oil Terminal,<Null>,Oil and Gas Terminal,5.166667,5.183333,A,N,Oil and Gas Products,Crude Oil,240.0,Thousand barrels per day,<Null>,The Trans Forcados Pipeline (Tfp),Shell Petroleum Development Co. of Nigeria Ltd. (SPDC),Nigerian Ports Authority,<Null>,<Null>,NGp5,"NGA-WPI-Pub150, Google Earth","NGA-WPI-Pub150, NGp004, NGp024, NGp025, NGp028",Delta,46161,POINT (577005.990171971 572086.6787761571),port1383,port,Warri_Nigeria,NGA,AF,71391.2910035213,N
SOp03,SOp03a,Somalia,Kismaayo,Port of Chisimaio,General Cargo Port,-0.386881,42.545998,E,N,Charcoal,Unspecified,-999.0,NA,<Null>,<Null>,<Null>,Somali Ports Authority,<Null>,<Null>,SOp3,"NGA-WPI-Pub150, Google Maps","NGA-WPI-Pub150, SOM002",Jubbada Hoose,47130,POINT (4736198.832651636 -42779.41583993156),maritime377,maritime,,,,84564.36871469943,N
